Date,USDJPYEXClose,USDAUDEXClose,USDJPYURRatio,USDAUDURRatio,USDJPYBCRatio,USDAUDBCRatio,USDAUDBPRatio,USDJPYCCRatio,USDAUDCCRatio,USDJPYCPRatio,USDAUDCPRatio,USDJPYCURatio,USDAUDCURatio,USDJPYDRRatio,USDAUDDRRatio,USDJPYGDRatio,USDAUDGDRatio,USDJPYHSRatio,USDJPYIERatio,USDAUDIERatio,USAJPYIPRatio,USDAUDIPRatio,USDJPYIRRatio,USDAUDIRRatio,USDJPYM1Ratio,USDAUDM1Ratio,USDJPYM2Ratio,USDJPYMPRatiio,USDAUDMPRatio,USDJPYRSRatio,USDAUDRSRatio,USDJPYSPRatio,USDAUDSPRatio
11/28/92,124.4,1.4507,3.3182,0.6577,-1.7345,,0.0808,1.7705,0.7724,0.0437,,0.6496,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.4615,15,-4.6667,0.549,0.0063,27.8268,0.0068,-0.5469,-1.9444,,1,,
11/29/92,124.4,1.4507,3.3182,0.6577,-1.7345,,0.0808,1.7705,0.7724,0.0437,,0.6496,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.4615,15,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.5469,-1.9444,,1,,
11/30/92,124.42,1.4658,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/1/92,124.4,1.4613,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/2/92,124.41,1.4643,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/3/92,124.67,1.452,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0097,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/4/92,124.9,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/5/92,124.9,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/6/92,124.9,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/7/92,124.44,1.4443,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/8/92,124,1.4422,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/9/92,124.1,1.4405,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/10/92,123.73,1.4507,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/11/92,123.89,1.4489,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/12/92,123.89,1.4489,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/13/92,123.89,1.4489,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/14/92,123.85,1.455,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/15/92,124.1,1.4533,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/16/92,122.9,1.4518,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/17/92,123.1,1.4505,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/18/92,123.28,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/19/92,123.28,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/20/92,123.28,1.4459,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/21/92,122.97,1.443,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/22/92,123.52,1.4472,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/23/92,123.85,1.4484,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/24/92,123.9,1.4468,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/25/92,123.9,1.4468,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/26/92,123.9,1.4468,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/27/92,123.9,1.4468,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/28/92,124.75,1.4524,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/29/92,124.7,1.4503,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0437,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-3.7143,0.5098,0.0062,27.8268,0.0067,-0.4881,-2.2778,0.6316,-0.8571,,
12/30/92,124.59,1.4505,3.2174,0.6667,-1.8483,,0.0767,2.0604,1.0131,0.0422,,0.6566,,0.9231,0.5217,0.8887,14.4146,0.0096,,,-0.407,17.5,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.4881,-2.2778,0.6316,-0.8571,,
12/31/92,124.85,1.4514,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0096,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/1/93,124.85,1.4514,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0096,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/2/93,124.85,1.4514,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0096,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/3/93,124.85,1.4514,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0096,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/4/93,125.4,1.4667,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/5/93,125.11,1.4848,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/6/93,125.1,1.4925,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/7/93,125.25,1.4948,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/8/93,125.27,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/9/93,125.27,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/10/93,125.27,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/11/93,125.05,1.4846,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/12/93,125.3,1.4846,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/13/93,126.03,1.4939,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/14/93,125.75,1.493,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/15/93,126.1,1.4837,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/16/93,126.1,1.4837,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/17/93,126.1,1.4837,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/18/93,126.1,1.4837,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/19/93,125.55,1.4874,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/20/93,124.9,1.4948,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/21/93,125,1.5026,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/22/93,124.85,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/23/93,124.85,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/24/93,124.85,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/25/93,123.28,1.4881,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/26/93,123.63,1.4815,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/27/93,124.1,1.4848,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.3636,0.6667,,
1/28/93,124.23,1.468,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.5714,4,,
1/29/93,124.97,1.4721,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-8.3333,0.4902,0.0056,27.8268,0.0066,-0.557,2.3158,-0.5714,4,,
1/30/93,124.97,1.4721,3.2174,0.6607,-1.5056,,0.0779,2.2693,1.0808,0.0422,,0.6601,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.519,4.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.557,2.3158,-0.5714,4,,
1/31/93,124.97,1.4721,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,0.9231,0.5217,0.8764,8.5479,0.0127,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/1/93,124.95,1.4804,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,0.9231,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/2/93,124.86,1.4745,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,0.9231,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/3/93,124.33,1.471,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,0.9231,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/4/93,124.58,1.4736,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/5/93,124.43,1.4789,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/6/93,124.43,1.4789,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/7/93,124.43,1.4789,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/8/93,124.02,1.4939,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/9/93,121.38,1.4925,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/10/93,120.97,1.4914,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/11/93,120.5,1.4784,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/12/93,120.9,1.4762,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/13/93,120.9,1.4762,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/14/93,120.9,1.4762,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/15/93,120.9,1.4762,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/16/93,119.8,1.4554,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/17/93,119.4,1.4569,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/18/93,119.6,1.4539,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/19/93,119.11,1.4493,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/20/93,119.11,1.4493,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/21/93,119.11,1.4493,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/22/93,116.45,1.4474,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/23/93,116.65,1.4368,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/24/93,116.9,1.4366,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/25/93,117.5,1.4409,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/26/93,118.1,1.4378,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/27/93,118.1,1.4378,3.1739,0.6759,-1.55,,0.0773,2.2269,0.9602,0.0422,,0.6469,,1.2,0.5217,0.8764,8.5479,0.0109,,,-0.7286,5.1,-5.4,0.5294,0.0057,27.8268,0.0067,-0.8429,3.1053,-0.5714,4,,
2/28/93,118.1,1.4378,3.087,0.6455,-1.5333,,0.0808,2.1596,0.9516,0.0422,,0.6531,,1.2,0.5217,0.8764,8.5479,0.0109,,,-1.1429,4.8,-6.75,0.5294,0.0058,27.8268,0.0068,-1.2619,2.7895,2.6667,-1.6,,
3/1/93,118.75,1.418,3.087,0.6455,-1.5333,,0.0808,2.1596,0.9516,0.0422,,0.6531,,1.2,0.5217,0.8764,8.5479,0.0109,,,-1.1429,4.8,-6.75,0.5294,0.0058,27.8268,0.0068,-1.2619,2.7895,2.6667,-1.6,,
3/2/93,117.77,1.4144,3.087,0.6455,-1.5333,,0.0808,2.1596,0.9516,0.0422,,0.6531,,1.2,0.5217,0.8764,8.5479,0.0109,,,-1.1429,4.8,-6.75,0.5294,0.0058,27.8268,0.0068,-1.2619,2.7895,2.6667,-1.6,,
